IMAGE_ID,PUBLISHER_ID,PUBLISHER_NAME,ITEM_NUMBER,ITEM_NAME,ARTIST,MAX_WIDTH,MAX_HEIGHT,ORIENTATION,IMAGE_TYPE,AVAILABLE,LOWRES,THUMB,KEYWORD,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5
10855,32,PI Creative Art,JNN35,Kindness,"Jensen, Asia",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_JNN35_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_JNN35_thumb.jpg,.,Floral,,,,
10876,32,PI Creative Art,JNN80,In the Wind,"Jensen, Asia",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_JNN80_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_JNN80_thumb.jpg,.,Floral,,,,
10888,32,PI Creative Art,JSN06,Amorous I,"Jensen, Asia",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_JSN06_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_JSN06_thumb.jpg,.,Floral,,,,
10889,32,PI Creative Art,JSN07,Amorous II,"Jensen, Asia",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_JSN07_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_JSN07_thumb.jpg,.,Floral,,,,
10898,32,PI Creative Art,JSN51,Hummingbird I,"Jensen, Asia",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_JSN51_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_JSN51_thumb.jpg,.,Floral,,,,
10899,32,PI Creative Art,JSN52,Hummingbird II,"Jensen, Asia",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_JSN52_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_JSN52_thumb.jpg,.,Floral,,,,
10921,32,PI Creative Art,PEA30,Playful I,"Pearce, Allison",24,72,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA30_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA30_thumb.jpg,.,Abstract,,,,
10922,32,PI Creative Art,PEA31,Playful II,"Pearce, Allison",24,72,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA31_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA31_thumb.jpg,.,Abstract,,,,
10923,32,PI Creative Art,PEA36,Jasper I,"Pearce, Allison",72,24,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA36_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA36_thumb.jpg,.,Abstract,,,,
10924,32,PI Creative Art,PEA37,Jasper II,"Pearce, Allison",72,24,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA37_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA37_thumb.jpg,.,Abstract,,,,
10934,32,PI Creative Art,PEA48,Earth,"Pearce, Allison",24,72,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA48_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA48_thumb.jpg,.,Abstract,,,,
10935,32,PI Creative Art,PEA49,Sky,"Pearce, Allison",24,72,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA49_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA49_thumb.jpg,.,Abstract,,,,
10936,32,PI Creative Art,PEA50,The Edge,"Pearce, Allison",64,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA50_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA50_thumb.jpg,.,Landscape,Nature,,,
10938,32,PI Creative Art,PEA75,Converted I,"Pearce, Allison",24,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA75_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA75_thumb.jpg,.,Abstract,,,,
10940,32,PI Creative Art,PEA83,Mellow I,"Pearce, Allison",16,40,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA83_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA83_thumb.jpg,.,Abstract,,,,
10941,32,PI Creative Art,PEA84,Mellow II,"Pearce, Allison",24,72,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PEA84_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PEA84_thumb.jpg,.,Abstract,,,,
10947,32,PI Creative Art,PRS24,Paloma I,"Pearce, Allison",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_PRS24_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PRS24_thumb.jpg,.,Floral,,,,
10948,32,PI Creative Art,PRS25,Paloma II,"Pearce, Allison",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_PRS25_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PRS25_thumb.jpg,.,Floral,,,,
10953,32,PI Creative Art,REV06,Juncture I,"Reeves, Tom",72,24,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV06_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV06_thumb.jpg,.,Abstract,,,,
10955,32,PI Creative Art,REV07,Juncture II,"Reeves, Tom",72,24,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV07_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV07_thumb.jpg,.,Abstract,,,,
10957,32,PI Creative Art,REV09,Elements,"Reeves, Tom",64,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV09_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV09_thumb.jpg,.,Abstract,,,,
10962,32,PI Creative Art,REV31,Worn,"Reeves, Tom",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV31_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV31_thumb.jpg,.,Abstract,,,,
10973,32,PI Creative Art,REV46,Beach Wood,"Reeves, Tom",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV46_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV46_thumb.jpg,.,Abstract,,,,
10976,32,PI Creative Art,REV54,Sunlight City,"Reeves, Tom",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV54_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV54_thumb.jpg,.,Cityscape,,,,
10981,32,PI Creative Art,SEK03,Emergence I,"Skeritt, Karen",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_SEK03_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_SEK03_thumb.jpg,.,Abstract,,,,
10982,32,PI Creative Art,SEK04,Emergence II,"Skeritt, Karen",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_SEK04_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_SEK04_thumb.jpg,.,Abstract,,,,
11011,32,PI Creative Art,WLS45,Wild Field II,"Wilson, Aimee",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_WLS45_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_WLS45_thumb.jpg,.,Floral,,,,
11038,32,PI Creative Art,WSN43,Golden Roses II,"Wilson, Aimee",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_WSN43_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_WSN43_thumb.jpg,.,Floral,,,,
11043,29,CAP and Winn Devon,5721,Spa I,Ahava,22,22,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_5721_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_5721_thumb.jpg,Green|Brown|Beige|Rocks|Spa|Graphic Design,Abstract,Contemporary,,,
11116,29,CAP and Winn Devon,12000,Metropolitan,"Li-Leger, Noah",24,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/29/29_12000_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12000_thumb.jpg,Red|Green|Orange|Yellow|Black|Panel|Contemporary,Abstract,Contemporary,,,
11124,29,CAP and Winn Devon,12046,Symphony in Red and Khaki I,"Maitland, Laurie",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12046_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12046_thumb.jpg,Red|Black|Beige|White ,Abstract,Contemporary,,,
11125,29,CAP and Winn Devon,12047,Symphony in Red and Khaki II,"Maitland, Laurie",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12047_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12047_thumb.jpg,Red|Black|Beige|White ,Abstract,Contemporary,,,
11135,29,CAP and Winn Devon,12085,Rhyme,"Yiu, Joyce",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12085_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12085_thumb.jpg,Red|Black|White |Orange,Abstract,Contemporary,,,
11136,29,CAP and Winn Devon,12086,Reason,"Yiu, Joyce",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12086_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12086_thumb.jpg,Red|Black|White |Orange|Yellow,Abstract,Contemporary,,,
11137,29,CAP and Winn Devon,12087,African Jewels I,"Barnes, Natasha",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_12087_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12087_thumb.jpg,Red|Orange|Black|Beige|Purple,Abstract,Contemporary,,,
11138,29,CAP and Winn Devon,12088,African Jewels II,"Barnes, Natasha",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_12088_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12088_thumb.jpg,Red|Orange|Black|Beige|Purple,Abstract,Contemporary,,,
11147,29,CAP and Winn Devon,12134,Cowboys,"Anderson-Tapp, Jocelyne",30,30,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12134_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12134_thumb.jpg,Beige|Green|Black|Cards|Gaming|Leisure,Games & Sports,Hobbies,Western,,
11148,29,CAP and Winn Devon,12135,Dead Mans Hand,"Anderson-Tapp, Jocelyne",30,30,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12135_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12135_thumb.jpg,Beige|Green|Black|Cards|Gaming|Leisure,Games & Sports,Hobbies,Western,,
11213,29,CAP and Winn Devon,12937,Inner Glow I,"Cardenas, Jason",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12937_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12937_thumb.jpg,Red|Green|Blue|Brown|Blocking,Abstract,Contemporary,,,
11217,29,CAP and Winn Devon,12950,Emociones II,"Villarreal Santos, Nancy",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12950_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12950_thumb.jpg,Red|Blue|Grey|Beige,Abstract,Contemporary,,,
11228,29,CAP and Winn Devon,16003,Noon I,"Gold, Caroline",36,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/29/29_16003_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_16003_thumb.jpg,Blue|Green|Beige|Contemporary,Abstract,Contemporary,,,
11229,29,CAP and Winn Devon,16004,Noon II,"Gold, Caroline",36,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/29/29_16004_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_16004_thumb.jpg,Blue|Green|Beige|Contemporary,Abstract,Contemporary,,,
11246,29,CAP and Winn Devon,16035,Orchid Portrait I,"Maihara, Jeff",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_16035_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_16035_thumb.jpg,Black|White|Boyce Watt|Flowers|Orchid,Floral,Photography,Black & White,,
11299,29,CAP and Winn Devon,5475,Along the Garden Wall,"Li-Leger, Don",22,22,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_5475_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_5475_thumb.jpg,Red|Yellow|Maroon|Orange|Green|Poppies|Flowers,Floral,Nature,,,
11300,29,CAP and Winn Devon,5476,Garden Notes,"Li-Leger, Don",22,22,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_5476_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_5476_thumb.jpg,Red|Purple|Yellow|Green|Iris|Bamboo|Asian,Floral,Nature,,,
11345,29,CAP and Winn Devon,LRP117_A,In the Cosmos,"Lacie, Robert",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_LRP117_A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_LRP117_A_thumb.jpg,Purple|Blue|Red|Orange|Flower|Blocking,Floral,Contemporary,,,
11346,29,CAP and Winn Devon,LRP117_B,In the Cosmos,"Lacie, Robert",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_LRP117_B_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_LRP117_B_thumb.jpg,Purple|Blue|Red|Orange|Flower|Blocking,Floral,Contemporary,,,
11378,29,CAP and Winn Devon,PWP111,Respect Mother Earth,"Pasion, Wani",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_PWP111_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_PWP111_thumb.jpg,green|yellow|brown|cream|fruit|script|pear,Abstract,Nature,Signs,Leisure,
11480,29,CAP and Winn Devon,MPP109,Espresso,MAJA,50,50,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_MPP109_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_MPP109_thumb.jpg,brown|black|white|beige|cream|silhouettes|contemporary|buds,Floral,Contemporary,,,
11481,29,CAP and Winn Devon,MPP110,Wandering Bouquet,MAJA,50,50,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_MPP110_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_MPP110_thumb.jpg,yellow|red|green|orange|white|spring|contemporary,Floral,Contemporary,,,
11486,29,CAP and Winn Devon,MPP121,Bouquet Rouge,MAJA,40,40,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_MPP121_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_MPP121_thumb.jpg,Red|Floral,Floral,Contemporary,,,
11487,29,CAP and Winn Devon,MPP122,Bouquet Orange,MAJA,40,40,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_MPP122_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_MPP122_thumb.jpg,Orange,Floral,Contemporary,,,
11539,29,CAP and Winn Devon,12464,Crosscurrents,"Li-Leger, Noah",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12464_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12464_thumb.jpg,Green|Bl|Red|Brown|Yellow,Abstract,Contemporary,,,
11546,29,CAP and Winn Devon,12938,Inner Glow II,"Cardenas, Jason",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12938_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12938_thumb.jpg,Red|Green|Blue|Brown|Blocking,Abstract,Contemporary,,,
11657,29,CAP and Winn Devon,5722,Spa II,Ahava,22,22,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_5722_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_5722_thumb.jpg,Green|Brown|Beige|Rocks|Spa|Graphic Design,Abstract,Contemporary,,,
11731,29,CAP and Winn Devon,12463,Discoveries,"Li-Leger, Noah",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12463_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12463_thumb.jpg,Green|Blue|Red|Brown|Yellow,Abstract,Contemporary,,,
11741,29,CAP and Winn Devon,12554,Fog and Trees at Dusk,LSH,53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12554_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12554_thumb.jpg,Black|White|Black & White|Trees|Park|Nature,Landscape,Photography,Black & White,,
11748,29,CAP and Winn Devon,12589,Ascendancy),"Sleeper, Mike",72,24,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_12589_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12589_thumb.jpg,Black|White|Black & White|Trees|Forest|Nature,Landscape,Photography,Black & White,,
11790,29,CAP and Winn Devon,12961,Color Harmony II,"Thompson, Linda",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12961_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12961_thumb.jpg,Green|Red|Pink|Tulips|Flowers,Floral,Traditional,,,
11884,29,CAP and Winn Devon,MPP123,Bouquet Jaune,MAJA,40,40,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_MPP123_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_MPP123_thumb.jpg,Yellow,Floral,Contemporary,,,
11899,29,CAP and Winn Devon,PLP113,Leaves of Winter,"Pahl, Janel",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_PLP113_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_PLP113_thumb.jpg,brown|beige|leaves|silhouettes,Nature,Photography,Seasons,Silhouettes,
11900,29,CAP and Winn Devon,PLP114,Leaves of Summer,"Pahl, Janel",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_PLP114_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_PLP114_thumb.jpg,yellow|grey|leaves|silhouettes,Nature,Photography,Seasons,Silhouettes,
11909,29,CAP and Winn Devon,RPP106,Jardi Colonial,"Romeu, Poch",47,58,Vertical,0,1,http://www.podexchange.com/dsi/lowres/29/29_RPP106_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_RPP106_thumb.jpg,Green|Burgundy|White|Yellow|Trees|Courtyards|Buildings,Floral,Landscape,,,
11977,29,CAP and Winn Devon,5642,Steeping Tea,"Novak, Stacey",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_5642_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_5642_thumb.jpg,Red|Yellow|Black|Green|Coffee|Blocking,Food,Kitchen,,,
11997,29,CAP and Winn Devon,8727,Crimson Accent I,"Maitland, Laurie",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_8727_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_8727_thumb.jpg,Red|Yellow|Gold|Beige|Black,Abstract,Contemporary,,,
11998,29,CAP and Winn Devon,8728,Crimson Accent II,"Maitland, Laurie",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_8728_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_8728_thumb.jpg,Red|Yellow|Gold|Beige|Black,Abstract,Contemporary,,,
12006,29,CAP and Winn Devon,8760,Apollo,"Li-Leger, Noah",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_8760_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_8760_thumb.jpg,Red|Orange|Yellow|Black|Green|Contemporary,Abstract,Contemporary,,,
12036,29,CAP and Winn Devon,12274,Oriental Green,"Barnes, Natasha",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_12274_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12274_thumb.jpg,White|Red|Brown|Orange|Purple,Abstract,Contemporary,,,
12037,29,CAP and Winn Devon,12275,African Kraal,"Barnes, Natasha",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12275_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12275_thumb.jpg,White|Red|Brown,Abstract,Contemporary,,,
12038,29,CAP and Winn Devon,12276,The Drum,"Barnes, Natasha",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12276_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12276_thumb.jpg,White|Red|Brown,Abstract,Contemporary,,,
12045,29,CAP and Winn Devon,12312,Solar Emission I,"Li-Leger, Noah",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12312_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12312_thumb.jpg,Yellow|Red|Black|Green,Abstract,Contemporary,,,
12046,29,CAP and Winn Devon,12313,Solar Emission II,"Li-Leger, Noah",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12313_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12313_thumb.jpg,Yellow|Red|Black|Green,Abstract,Contemporary,,,
12105,29,CAP and Winn Devon,12873,In Sync,"Colbert , Peter",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12873_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12873_thumb.jpg,Red|Orange |Yellow|Brown |Beige|Poppies|Tulips|Flowers,Floral,Contemporary,,,
12117,29,CAP and Winn Devon,12977,A Touch of Color II,"Venter, Tandi",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12977_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12977_thumb.jpg,Blue|Beige|Daisy|Floral,Floral,Botanical ,,,
12122,29,CAP and Winn Devon,18017,Urban Blocks II,NOAH,53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_18017_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_18017_thumb.jpg,red|blue|green|yellow|orange|urban|city|buildings,Places,Cityscape,Contemporary,Street Scene,
12133,29,CAP and Winn Devon,FCP302,Ive Been Here Many Times Before,"Ferrari, Claudia",72,36,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_FCP302_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_FCP302_thumb.jpg,.,Abstract,Landscape,Nature,,
12209,29,CAP and Winn Devon,TCP144,Crystal Magnolias,"Tunick, Connie",35,35,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_TCP144_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_TCP144_thumb.jpg,Blue|White|Green|Brown|Flower|Magnolia|Vase,Floral,Still-Life,,,
12237,29,CAP and Winn Devon,PWP101,Green Planet,"Pasion, Wani",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_PWP101_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_PWP101_thumb.jpg,Brown|Green|Blue|Environmental|Trees,Abstract,Nature,Signs,Leisure,
12238,29,CAP and Winn Devon,PWP102,Conserve Water,"Pasion, Wani",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_PWP102_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_PWP102_thumb.jpg,Blue|Brown|Orange|Environmental,Abstract,Nature,Signs,Leisure,
12239,29,CAP and Winn Devon,PWP103,Green Planet,"Pasion, Wani",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_PWP103_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_PWP103_thumb.jpg,Brown|Green|Blue|Environmental|Trees,Abstract,Nature,Signs,Leisure,
12242,29,CAP and Winn Devon,PWP110,Dont Mess With Nature,"Pasion, Wani",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_PWP110_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_PWP110_thumb.jpg,red|yellow|brown|cream|fruit|script|apple,Abstract,Nature,Signs,Leisure,
12263,29,CAP and Winn Devon,12957,Elysian Fields,"Mallett, Keith",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12957_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12957_thumb.jpg,Red|Beige|Nine Patch|Trees,Landscape,Contemporary,,,
12264,29,CAP and Winn Devon,12960,Color Harmony I,"Thompson, Linda",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_12960_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_12960_thumb.jpg,Green|Red|Pink|Tulips|Flowers,Floral,Traditional,,,
12300,29,CAP and Winn Devon,TMP301,First Sail I,"Torres, Maria Antonia",72,24,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_TMP301_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_TMP301_thumb.jpg,.,Coastal,Hobbies,Transportation,Leisure,
12306,29,CAP and Winn Devon,DAP400,Lilac Gathering,"Dern, Andrea",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/29/29_DAP400_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_DAP400_thumb.jpg,Green|Purple|Grey|Traditional,Country French,Floral,Still-Life,Traditional,
